dataset,n_unique,competitor,best_test_metric,rank
UCI_Audit_Data,2,trompt|0.8_0.15_0.05|start,0.9888888597488403,35
UCI_Audit_Data,2,trompt|0.8_0.15_0.05|materialize,0.9944444298744202,28
UCI_Audit_Data,2,trompt|0.8_0.15_0.05|encoding,1.0,1
UCI_Audit_Data,2,trompt|0.8_0.15_0.05|columnwise,1.0,1
UCI_Audit_Data,2,trompt|0.8_0.15_0.05|decoding,1.0,1
UCI_Audit_Data,2,scarf|0.05_0.15_0.8|start,0.9638268034961083,76
UCI_Audit_Data,2,scarf|0.05_0.15_0.8|materialize,0.9715343305648563,70
UCI_Audit_Data,2,scarf|0.05_0.15_0.8|encoding,0.9535319824324913,78
UCI_Audit_Data,2,scarf|0.05_0.15_0.8|columnwise,0.9268002348132365,87
UCI_Audit_Data,2,scarf|0.05_0.15_0.8|decoding,0.96437578814628,75
UCI_Audit_Data,2,subtab|0.05_0.15_0.8|start,0.9821063616993521,52
UCI_Audit_Data,2,subtab|0.05_0.15_0.8|materialize,0.981725877288342,53
UCI_Audit_Data,2,subtab|0.05_0.15_0.8|encoding,0.9876505631169282,36
UCI_Audit_Data,2,subtab|0.05_0.15_0.8|columnwise,0.9889768230638779,32
UCI_Audit_Data,2,subtab|0.05_0.15_0.8|decoding,0.9862373353046049,38
UCI_Audit_Data,2,fttransformer|0.8_0.15_0.05|start,0.9888889193534851,33
UCI_Audit_Data,2,fttransformer|0.8_0.15_0.05|materialize,0.9972221851348877,19
UCI_Audit_Data,2,fttransformer|0.8_0.15_0.05|encoding,1.0,1
UCI_Audit_Data,2,fttransformer|0.8_0.15_0.05|columnwise,1.0,1
UCI_Audit_Data,2,fttransformer|0.8_0.15_0.05|decoding,0.8111110925674438,95
UCI_Audit_Data,2,tabnet|0.05_0.15_0.8|start,0.9745455980300903,63
UCI_Audit_Data,2,tabnet|0.05_0.15_0.8|materialize,0.9727410078048706,67
UCI_Audit_Data,2,tabnet|0.05_0.15_0.8|encoding,0.5059899091720581,97
UCI_Audit_Data,2,tabnet|0.05_0.15_0.8|columnwise,0.5041744709014893,98
UCI_Audit_Data,2,tabnet|0.05_0.15_0.8|decoding,0.9786385297775269,58
UCI_Audit_Data,2,excelformer|0.05_0.15_0.8|start,0.975763201713562,61
UCI_Audit_Data,2,excelformer|0.05_0.15_0.8|materialize,0.9774264097213745,59
UCI_Audit_Data,2,excelformer|0.05_0.15_0.8|encoding,0.9351328611373901,86
UCI_Audit_Data,2,excelformer|0.05_0.15_0.8|columnwise,0.9832369089126587,51
UCI_Audit_Data,2,excelformer|0.05_0.15_0.8|decoding,0.9798288941383362,57
UCI_Audit_Data,2,tabm|0.05_0.15_0.8|start,0.8840579986572266,93
UCI_Audit_Data,2,tabm|0.05_0.15_0.8|materialize,0.9436392784118652,84
UCI_Audit_Data,2,tabm|0.05_0.15_0.8|encoding,0.9516908526420593,81
UCI_Audit_Data,2,tabm|0.05_0.15_0.8|columnwise,0.945249617099762,82
UCI_Audit_Data,2,tabm|0.05_0.15_0.8|decoding,0.6070853471755981,96
UCI_Audit_Data,2,fttransformer|0.05_0.15_0.8|start,0.9860416650772095,40
UCI_Audit_Data,2,fttransformer|0.05_0.15_0.8|materialize,0.9527057409286499,79
UCI_Audit_Data,2,fttransformer|0.05_0.15_0.8|encoding,0.9848458766937256,42
UCI_Audit_Data,2,fttransformer|0.05_0.15_0.8|columnwise,0.9645171165466309,74
UCI_Audit_Data,2,fttransformer|0.05_0.15_0.8|decoding,0.9408401250839233,85
UCI_Audit_Data,2,vime|0.8_0.15_0.05|start,0.9833333333333333,49
UCI_Audit_Data,2,vime|0.8_0.15_0.05|materialize,1.0,1
UCI_Audit_Data,2,vime|0.8_0.15_0.05|encoding,1.0,1
UCI_Audit_Data,2,vime|0.8_0.15_0.05|columnwise,1.0,1
UCI_Audit_Data,2,vime|0.8_0.15_0.05|decoding,0.9916666666666666,31
UCI_Audit_Data,2,tabnet|0.8_0.15_0.05|start,0.980555534362793,56
UCI_Audit_Data,2,tabnet|0.8_0.15_0.05|materialize,0.9972221851348877,19
UCI_Audit_Data,2,tabnet|0.8_0.15_0.05|encoding,0.5,99
UCI_Audit_Data,2,tabnet|0.8_0.15_0.05|columnwise,0.5,99
UCI_Audit_Data,2,tabnet|0.8_0.15_0.05|decoding,1.0,1
UCI_Audit_Data,2,scarf|0.8_0.15_0.05|start,0.9833333333333333,49
UCI_Audit_Data,2,scarf|0.8_0.15_0.05|materialize,0.9888888888888889,34
UCI_Audit_Data,2,scarf|0.8_0.15_0.05|encoding,0.9833333333333334,47
UCI_Audit_Data,2,scarf|0.8_0.15_0.05|columnwise,0.975,62
UCI_Audit_Data,2,scarf|0.8_0.15_0.05|decoding,0.9944444444444445,27
UCI_Audit_Data,2,excelformer|0.8_0.15_0.05|start,0.9833333492279053,44
UCI_Audit_Data,2,excelformer|0.8_0.15_0.05|materialize,0.9722222685813904,68
UCI_Audit_Data,2,excelformer|0.8_0.15_0.05|encoding,1.0,1
UCI_Audit_Data,2,excelformer|0.8_0.15_0.05|columnwise,0.9833333492279053,44
UCI_Audit_Data,2,excelformer|0.8_0.15_0.05|decoding,1.0,1
UCI_Audit_Data,2,tabtransformer|0.8_0.15_0.05|start,0.9944444894790649,26
UCI_Audit_Data,2,tabtransformer|0.8_0.15_0.05|materialize,0.9833333492279053,44
UCI_Audit_Data,2,tabtransformer|0.8_0.15_0.05|encoding,0.9972221851348877,19
UCI_Audit_Data,2,tabtransformer|0.8_0.15_0.05|columnwise,0.9972221851348877,19
UCI_Audit_Data,2,tabtransformer|0.8_0.15_0.05|decoding,0.9916666666666667,30
UCI_Audit_Data,2,tabm|0.8_0.15_0.05|start,0.9230769276618958,88
UCI_Audit_Data,2,tabm|0.8_0.15_0.05|materialize,0.9743589758872986,64
UCI_Audit_Data,2,tabm|0.8_0.15_0.05|encoding,0.9743589758872986,64
UCI_Audit_Data,2,tabm|0.8_0.15_0.05|columnwise,0.9743589758872986,64
UCI_Audit_Data,2,tabm|0.8_0.15_0.05|decoding,1.0,1
UCI_Audit_Data,2,resnet|0.8_0.15_0.05|start,0.9916666746139526,29
UCI_Audit_Data,2,resnet|0.8_0.15_0.05|materialize,0.9972221851348877,19
UCI_Audit_Data,2,resnet|0.8_0.15_0.05|encoding,1.0,1
UCI_Audit_Data,2,resnet|0.8_0.15_0.05|columnwise,1.0,1
UCI_Audit_Data,2,resnet|0.8_0.15_0.05|decoding,1.0,1
UCI_Audit_Data,2,subtab|0.8_0.15_0.05|start,0.9833333333333334,47
UCI_Audit_Data,2,subtab|0.8_0.15_0.05|materialize,0.986111111111111,39
UCI_Audit_Data,2,subtab|0.8_0.15_0.05|encoding,1.0,1
UCI_Audit_Data,2,subtab|0.8_0.15_0.05|columnwise,1.0,1
UCI_Audit_Data,2,subtab|0.8_0.15_0.05|decoding,1.0,1
UCI_Audit_Data,2,vime|0.05_0.15_0.8|start,0.9648921598469365,73
