competitor,rank,n_unique
vime|0.8_0.15_0.05|start,47.0,4
excelformer|0.05_0.15_0.8|columnwise,62.0,100
excelformer|0.05_0.15_0.8|decoding,75.0,100
excelformer|0.05_0.15_0.8|encoding,52.0,100
excelformer|0.05_0.15_0.8|materialize,71.0,100
excelformer|0.05_0.15_0.8|start,72.0,100
excelformer|0.8_0.15_0.05|columnwise,12.0,100
excelformer|0.8_0.15_0.05|decoding,87.0,100
excelformer|0.8_0.15_0.05|encoding,9.0,100
excelformer|0.8_0.15_0.05|materialize,33.0,100
excelformer|0.8_0.15_0.05|start,44.0,100
fttransformer|0.05_0.15_0.8|columnwise,47.0,100
fttransformer|0.05_0.15_0.8|decoding,93.0,100
fttransformer|0.05_0.15_0.8|encoding,59.0,100
fttransformer|0.05_0.15_0.8|materialize,73.0,100
fttransformer|0.05_0.15_0.8|start,69.0,100
fttransformer|0.8_0.15_0.05|columnwise,7.0,100
fttransformer|0.8_0.15_0.05|decoding,99.0,100
fttransformer|0.8_0.15_0.05|encoding,4.0,100
fttransformer|0.8_0.15_0.05|materialize,34.0,100
fttransformer|0.8_0.15_0.05|start,35.0,100
resnet|0.05_0.15_0.8|columnwise,54.0,100
resnet|0.05_0.15_0.8|decoding,48.0,100
resnet|0.05_0.15_0.8|encoding,38.0,100
resnet|0.05_0.15_0.8|materialize,53.0,100
resnet|0.05_0.15_0.8|start,51.0,100
resnet|0.8_0.15_0.05|columnwise,15.0,100
resnet|0.8_0.15_0.05|decoding,8.0,100
resnet|0.8_0.15_0.05|encoding,1.0,100
resnet|0.8_0.15_0.05|materialize,20.0,100
resnet|0.8_0.15_0.05|start,19.0,100
scarf|0.05_0.15_0.8|columnwise,84.0,100
scarf|0.05_0.15_0.8|decoding,82.0,100
scarf|0.05_0.15_0.8|encoding,81.0,100
scarf|0.05_0.15_0.8|materialize,85.0,100
scarf|0.05_0.15_0.8|start,86.0,100
scarf|0.8_0.15_0.05|columnwise,88.0,100
scarf|0.8_0.15_0.05|decoding,83.0,100
scarf|0.8_0.15_0.05|encoding,89.0,100
scarf|0.8_0.15_0.05|materialize,90.0,100
scarf|0.8_0.15_0.05|start,91.0,100
subtab|0.05_0.15_0.8|columnwise,67.0,100
subtab|0.05_0.15_0.8|decoding,80.0,100
subtab|0.05_0.15_0.8|encoding,70.0,100
subtab|0.05_0.15_0.8|materialize,76.0,100
subtab|0.05_0.15_0.8|start,77.0,100
subtab|0.8_0.15_0.05|columnwise,37.0,100
subtab|0.8_0.15_0.05|decoding,68.0,100
subtab|0.8_0.15_0.05|encoding,36.0,100
subtab|0.8_0.15_0.05|materialize,61.0,100
subtab|0.8_0.15_0.05|start,58.0,100
tabm|0.05_0.15_0.8|columnwise,64.0,100
tabm|0.05_0.15_0.8|decoding,92.0,100
tabm|0.05_0.15_0.8|encoding,60.0,100
tabm|0.05_0.15_0.8|materialize,49.0,100
tabm|0.05_0.15_0.8|start,50.0,100
tabm|0.8_0.15_0.05|columnwise,17.0,100
tabm|0.8_0.15_0.05|decoding,10.0,100
tabm|0.8_0.15_0.05|encoding,21.0,100
tabm|0.8_0.15_0.05|materialize,16.0,100
tabm|0.8_0.15_0.05|start,14.0,100
tabnet|0.05_0.15_0.8|columnwise,95.0,100
tabnet|0.05_0.15_0.8|decoding,74.0,100
tabnet|0.05_0.15_0.8|encoding,95.0,100
tabnet|0.05_0.15_0.8|materialize,79.0,100
tabnet|0.05_0.15_0.8|start,78.0,100
tabnet|0.8_0.15_0.05|columnwise,97.0,100
tabnet|0.8_0.15_0.05|decoding,18.0,100
tabnet|0.8_0.15_0.05|encoding,97.0,100
tabnet|0.8_0.15_0.05|materialize,31.0,100
tabnet|0.8_0.15_0.05|start,27.0,100
tabtransformer|0.05_0.15_0.8|columnwise,40.0,100
tabtransformer|0.05_0.15_0.8|decoding,55.0,100
tabtransformer|0.05_0.15_0.8|encoding,39.0,100
tabtransformer|0.05_0.15_0.8|materialize,56.0,100
tabtransformer|0.05_0.15_0.8|start,57.0,100
tabtransformer|0.8_0.15_0.05|columnwise,11.0,100
tabtransformer|0.8_0.15_0.05|decoding,42.0,100
tabtransformer|0.8_0.15_0.05|encoding,13.0,100
tabtransformer|0.8_0.15_0.05|materialize,28.0,100
tabtransformer|0.8_0.15_0.05|start,29.0,100
trompt|0.05_0.15_0.8|columnwise,32.0,100
trompt|0.05_0.15_0.8|decoding,100.0,100
trompt|0.05_0.15_0.8|encoding,30.0,100
trompt|0.05_0.15_0.8|materialize,46.0,100
trompt|0.05_0.15_0.8|start,45.0,100
trompt|0.8_0.15_0.05|columnwise,6.0,100
trompt|0.8_0.15_0.05|decoding,94.0,100
trompt|0.8_0.15_0.05|encoding,2.0,100
trompt|0.8_0.15_0.05|materialize,24.0,100
trompt|0.8_0.15_0.05|start,23.0,100
vime|0.05_0.15_0.8|columnwise,43.0,100
vime|0.05_0.15_0.8|decoding,65.0,100
vime|0.05_0.15_0.8|encoding,41.0,100
vime|0.05_0.15_0.8|materialize,63.0,100
vime|0.05_0.15_0.8|start,66.0,100
vime|0.8_0.15_0.05|columnwise,3.0,100
vime|0.8_0.15_0.05|decoding,25.0,100
vime|0.8_0.15_0.05|encoding,5.0,100
vime|0.8_0.15_0.05|materialize,22.0,100
vime|0.8_0.15_0.05|start,26.0,100
